loss,true_label,predicted_label
2.002886275899368,0,1
0.1669797213440891,0,0
0.672999995654176,0,0
0.21501016353650365,0,0
0.4594094131049975,0,0
0.7457243951766244,0,0
0.2277978704272706,0,0
0.11637703427315799,0,0
0.22509883466102246,0,0
0.31078370079868395,0,0
0.9134792310615639,0,0
0.07889500917120855,0,0
0.25270555834464253,0,0
0.5808693936163386,0,0
0.1355150679718982,0,0
0.6415229192717663,0,0
0.18930636274897064,0,0
0.31498437947925595,0,0
0.28832251007634774,0,0
0.3399557077137327,0,0
0.26185479595585265,0,0
0.4405301790364339,0,0
0.506836128828385,0,0
1.1123543973660996,0,0
0.4395051852950437,0,0
0.7405747083080281,0,0
0.5180015834976202,0,0
0.674756849606413,0,0
0.4425576795039245,0,0
0.3680873243877437,0,0
0.9478956521921814,0,0
0.8556602782587833,0,0
0.49166289537057734,0,0
1.239392228877752,0,0
0.18590605393120446,0,0
0.1633579901784823,0,0
1.048311778287865,0,0
1.105153715858249,0,0
0.21803394545224605,0,0
0.2947714451229323,0,0
0.48877452368093643,0,0
0.20094261964705656,0,0
0.7414529394089037,0,0
0.3708785611861325,0,0
0.8558797187203874,0,0
0.2552106579200686,0,0
0.5721191405792382,0,0
0.18673187765306876,0,0
0.333157207764969,0,0
0.3857487578810223,0,0
0.4113920454565486,0,0
0.48410820261412185,0,0
0.26263025131034756,0,0
0.22735111239101424,0,0
0.5581863221006951,0,0
0.10606822523670477,0,0
0.1410568797589031,0,0
0.7273274303626179,0,0
0.1746755996633853,0,0
0.7060183767545005,0,0
1.5234600859935326,0,1
0.23558671202206266,0,0
0.3231521613224923,0,0
0.4240058533705244,0,0
0.23900433300991686,0,0
0.34440326239851193,0,0
11.808934107834865,0,1
1.3798913190119884,0,0
0.3823093179294193,0,0
0.3469480152102677,0,0
0.5428258236221428,0,0
0.9076043624872205,0,0
0.29509409293708067,0,0
0.14474534444073356,0,0
0.25648197291625746,0,0
0.14065594050957528,0,0
0.13008149226009869,0,0
0.2566333811931606,0,0
0.2540285207535237,0,0
0.3683556777646492,0,0
0.41263716040641746,0,0
1.5376405531855586,0,1
0.21584826980054503,0,0
1.2292744248335412,0,0
2.0735719941250434,0,1
0.1323399954698011,0,0
0.26930300295537785,0,0
0.799525737054106,0,0
0.6276943428516781,0,0
0.5678813416242592,0,0
0.6731940121787585,0,0
0.40908988216155195,0,0
0.6616344725042904,0,0
0.758611349111253,0,0
0.5122931867410038,0,0
0.7140902702921031,0,0
0.1698646580343813,0,0
3.751798038426962,0,1
0.3568389654961324,0,0
0.7317927346970872,0,0
0.16283428327059182,0,0
0.19640738282981768,0,0
0.5777632217065668,0,0
0.802637091192917,0,0
0.22491097747582459,0,0
0.4395689947990859,0,0
0.1519365553718443,0,0
0.4635624593844537,0,0
0.40770667818157297,0,0
0.58621910485774,0,0
0.47254505400808877,0,0
0.3420560522505505,0,0
0.17147332411586239,0,0
0.13847249628075603,0,0
0.302224747652348,0,0
0.34395956154554747,0,0
1.1622170898474036,0,0
0.18282659621357394,0,0
0.5221109058130186,0,0
1.0591432625152561,0,0
0.45357136136527976,0,0
0.4874336172714294,0,0
0.47349035017348734,0,0
0.2891304616924134,0,0
0.6566661092752973,0,0
0.1670628083228706,0,0
0.42405252179779845,0,0
0.16499110287529895,0,0
1.0159640203416402,0,0
0.12908420905717993,0,0
0.44854836045327756,0,0
0.13576634934367474,0,0
0.22789572346982456,0,0
0.1940107673701956,0,0
0.19482669211185327,0,0
0.5007261291921226,0,0
0.24749956954194963,0,0
0.25159794091665766,0,0
0.4287432996698794,0,0
0.41594993703605027,0,0
0.6605980422555452,0,0
0.07559376107294354,0,0
0.352211452385002,0,0
0.43774108841014553,0,0
0.5324528065222326,0,0
0.6021358897919898,0,0
0.2643465175308852,0,0
0.3180318276917488,0,0
0.3375520253436036,0,0
0.8366795544664476,0,0
0.5609552075275236,0,0
0.1526565147374691,0,0
0.3600145389727473,0,0
0.12213873016065621,0,0
0.13476360587738212,0,0
0.14477221493047734,0,0
0.28130553373902223,0,0
0.14527566025136238,0,0
0.2572847300151496,0,0
0.1756910666170547,0,0
0.1688378804140644,0,0
0.35609422756349324,0,0
0.483770941088973,0,0
0.23888100859504527,0,0
0.16916780580005109,0,0
0.5404082793974082,0,0
0.5831257757122378,0,0
0.5200537561081656,0,0
0.6706670802927153,0,0
0.3636297887159802,0,0
0.3960243468867283,0,0
0.13987880332507038,0,0
0.50103942488439,0,0
0.6483073016140243,0,0
0.4742652965481895,0,0
0.3833440903598372,0,0
0.4151515951519489,0,0
0.13233888688119935,0,0
1.9427824724315568,0,1
0.2116228631267985,0,0
0.1409857536752835,0,0
0.15299271172964493,0,0
0.24547197271156376,0,0
0.3092283852659122,0,0
0.25063216649651493,0,0
0.6142669843864522,0,0
0.2994159322140655,0,0
0.31468009140917785,0,0
0.6417337755259565,0,0
0.1851612160129328,0,0
0.5919405284412342,0,0
0.11298605204754335,0,0
0.3573453525608825,0,0
0.21526479640365612,0,0
0.4678551301126434,0,0
0.25639301197741377,0,0
0.239860245335655,0,0
0.6140058619380572,0,0
0.5970851666967688,0,0
0.6024951841026669,0,0
0.41139535470891825,0,0
0.1755265315826784,0,0
0.7356804434593069,0,0
0.1783736708596617,0,0
0.10719395904111148,0,0
0.7827847305021509,0,0
0.2113802879179006,0,0
0.2577037267689032,0,0
0.8206524898604831,0,0
1.1101895409239746,0,0
0.34602527546388173,0,0
0.06781103487485958,0,0
0.25696464565808014,0,0
0.14097602149505137,0,0
0.5831884408562351,0,0
0.3742869446504364,0,0
0.16189831237325986,0,0
0.36298670130591115,0,0
0.14508707038359217,0,0
0.4220506920064476,0,0
0.26754678657708497,0,0
0.47837560438597243,0,0
0.7641601966872316,0,0
0.2841279208675703,0,0
0.5425331873345572,0,0
0.7093932263704851,0,0
0.7893203094983174,0,0
0.17461715007980805,0,0
0.185764792278221,0,0
1.5243548309813597,0,1
0.3840506098742951,0,0
0.1824722959920489,0,0
0.21078118934450452,0,0
0.42049240819374084,0,0
0.3224049997066723,0,0
0.18351610619843425,0,0
0.5011312981436026,0,0
0.17458644979074478,0,0
0.09036264084502274,0,0
0.4221283783698643,0,0
0.4310568562888648,0,0
1.3529486577540055,0,0
0.779852464830002,0,0
0.43814245410584346,0,0
0.8555589352564379,0,0
3.063416615372854,0,1
0.6757148612583223,0,0
0.21756089763965275,0,0
0.21126138534827993,0,0
2.4685720015166903,0,1
0.8157758128091943,0,0
0.49516863972776576,0,0
0.6293578570642222,0,0
0.632123503474792,0,0
0.29124322867097935,0,0
0.4433268532429327,0,0
0.2800320428945004,0,0
0.48423876130609744,0,0
0.3590877366445312,0,0
0.17312485164149682,0,0
0.4626984189733387,0,0
0.18302537253244636,0,0
0.3106960768949669,0,0
0.48201551897263545,0,0
0.6703273595641936,0,0
0.3536611901133496,0,0
0.5189532426165828,0,0
0.0975679729610453,0,0
0.06304339432298485,0,0
0.18302510157568555,0,0
0.25043297719558766,0,0
0.30238760953967975,0,0
0.7164277870403997,0,0
0.24934648009790816,0,0
0.34128515660902536,0,0
0.2562859614159033,0,0
0.23454444342677258,0,0
0.32939097695990466,0,0
0.8129241012015148,0,0
0.6682060330953088,0,0
0.3139571783132235,0,0
0.6355690296398169,0,0
0.22171917230139976,0,0
0.21031635304405377,0,0
0.3167711848683016,0,0
1.916411031224753,0,1
0.594823559365197,0,0
0.49138405578744326,0,0
0.5045012034830029,0,0
1.7430004430120316,0,1
0.7444776960970942,0,0
0.24519510235402944,0,0
0.19111179096431058,0,0
0.1015692626468858,0,0
0.3833973460382482,0,0
0.4997803249977974,0,0
0.30054383932186285,0,0
0.5851787592532492,0,0
0.15862155328956293,0,0
0.8592131640861229,0,0
0.38320796873104684,0,0
0.44424132781462516,0,0
0.21862444322481994,0,0
0.28154099970417606,0,0
0.5238035222487883,0,0
0.4099330516668094,0,0
0.45218042480960235,0,0
0.4586780578627002,0,0
0.8615253602693151,0,0
0.4087449957431452,0,0
0.5568778029596053,0,0
0.5106803530947159,0,0
10.121054303881937,0,1
1.6358818071497556,0,1
0.08426878980302058,0,0
0.3307027900129702,0,0
0.2510011292998594,0,0
0.2181635734799781,0,0
0.4640687031710832,0,0
0.29518330251469466,0,0
0.1775849226670691,0,0
10.541926558042766,0,1
0.3424829140103807,0,0
0.18829041360066123,0,0
0.24627362748998197,0,0
0.24316702734868026,0,0
0.24339091061783982,0,0
0.3510846997149981,0,0
0.35705722068658974,0,0
0.17448819052951292,0,0
0.4523688501601046,0,0
0.17555170795716873,0,0
0.3469553718805952,0,0
0.11113866463868062,0,0
0.3800923755427439,0,0
0.3720891768281245,0,0
0.3486003834239926,0,0
0.512710417629703,0,0
0.16331971264172143,0,0
0.3925890874387409,0,0
0.4164270149531348,0,0
0.15786980655641983,0,0
0.5355120925713859,0,0
0.11756485609285831,0,0
0.27737062675817276,0,0
0.672757076201039,0,0
0.5629220039342807,0,0
0.20733874201761085,0,0
0.42819165613174215,0,0
0.32922047428190415,0,0
0.5378319909631138,0,0
0.19415054601967224,0,0
0.32409735844896964,0,0
0.27526225561375384,0,0
0.13745645950269383,0,0
76.55765474590814,1,1
0.47292800453487455,0,0
0.4423031205581933,0,0
0.46838603331126955,0,0
0.12284301554460281,0,0
0.5394992488204226,0,0
1.1811365183891087,0,0
0.3051753680197844,0,0
0.3069902604131333,0,0
0.1589574782642543,0,0
0.17246343619692642,0,0
5.006604285774184,0,1
0.4862999701940341,0,0
0.5684503634674882,0,0
0.2574529808951783,0,0
0.23350265465083656,0,0
0.5429632890310188,0,0
0.24589077432429768,0,0
0.23914647093658,0,0
0.30159883668673615,0,0
0.4874187393497013,0,0
0.2345693478523199,0,0
0.10150703475160132,0,0
0.20433320816618947,0,0
0.6265419805948027,0,0
0.11807949148433189,0,0
0.13556245333103784,0,0
0.22143696179748845,0,0
0.39284193333756906,0,0
1.2539068862825338,0,0
8.838594798379141,1,1
1.2421958534217197,0,0
2.2384267567461196,0,1
0.1427245802106219,0,0
1.8442747203628842,0,1
0.26546678190434864,0,0
0.15931510745793942,0,0
0.12953767895804197,0,0
0.08622602764375281,0,0
0.16559924668774334,0,0
0.22256862182881995,0,0
0.1315163117492014,0,0
0.26999946819516896,0,0
0.2814582498999761,0,0
0.367451170542883,0,0
0.5225937113424232,0,0
1.3199915638555935,0,0
0.08204137529940844,0,0
4.568612720486573,0,1
0.4287047359124845,0,0
0.4647613592260784,0,0
0.7164592180881795,0,0
0.27931440080533776,0,0
0.4135278006505111,0,0
0.36740068891096106,0,0
1.0016427562212329,0,0
0.09499491285222367,0,0
0.3200646354980429,0,0
0.3559037570182772,0,0
0.3703755490931054,0,0
0.2270473494274322,0,0
0.09286920774668303,0,0
0.10595820959747163,0,0
0.5673813736224458,0,0
0.5129260819119025,0,0
0.27845685867512154,0,0
0.42898071488155615,0,0
0.32565225741073933,0,0
0.7337607884320174,0,0
0.2092004915720156,0,0
0.804025561327421,0,0
2.5908668024804937,0,1
0.3402070259491468,0,0
0.24413897728601194,0,0
1.9295595368021874,0,1
0.26036484686536104,0,0
0.38981298741983167,0,0
0.20449694148941294,0,0
0.47673400070221195,0,0
0.27706417712141634,0,0
0.36598641420460676,0,0
0.4791225469571935,0,0
0.1433790203924863,0,0
0.3987593024333682,0,0
0.4723322908539068,0,0
0.39251975175982806,0,0
0.27213619147978224,0,0
0.9394370571237164,0,0
2.0339694012388154,0,1
0.14664681670234328,0,0
0.21493982918517582,0,0
2.72141110855304,0,1
0.20441306303477316,0,0
0.13668435299033058,0,0
0.34346482364307374,0,0
0.5958716888211236,0,0
0.8515373445067878,0,0
0.2830049024367451,0,0
0.3294425734846255,0,0
0.11017786564727886,0,0
0.5947571225939724,0,0
0.6113570536247316,0,0
0.13226979274837705,0,0
1.0674533621234947,0,0
0.1322359564094825,0,0
0.9524045458574805,0,0
0.36887400796103215,0,0
3.3076566109883063,0,1
0.6244157143747724,0,0
0.1428139952416164,0,0
0.2750851145566679,0,0
0.4082556376800739,0,0
0.5696599468363405,0,0
0.6184611160181113,0,0
0.143021589239388,0,0
0.10029384726401071,0,0
0.13541316805992323,0,0
0.12918109230228308,0,0
0.6660495486867283,0,0
0.2617912421718353,0,0
0.37947625752588326,0,0
0.7217269650598491,0,0
0.8171489632969754,0,0
0.15811270571417485,0,0
0.21533905067058984,0,0
0.31803583820857023,0,0
0.4147210290713236,0,0
0.2893820983875837,0,0
0.21340555536828457,0,0
0.5518423203510723,0,0
0.5546191097704383,0,0
0.35447264918940874,0,0
0.3135808127247273,0,0
0.14965725528366863,0,0
0.3104434876793777,0,0
0.48557498143751604,0,0
0.341374738760731,0,0
0.3905866650423552,0,0
0.1446010818644366,0,0
0.3343348719669904,0,0
0.30515872234797353,0,0
8.762041287835077,0,1
0.8492303487814828,0,0
0.19237811692240944,0,0
0.1249534150884928,0,0
0.12513170683068198,0,0
0.14111765944540686,0,0
0.5429800957032213,0,0
0.15296287217336746,0,0
10.82608776882416,0,1
1.4459832384273494,0,0
0.4638989611314869,0,0
0.1748135483758493,0,0
0.24370642401260162,0,0
0.22183942809977703,0,0
0.28844510130725726,0,0
0.6125020647663592,0,0
0.16511855751023674,0,0
0.1103865335829409,0,0
0.15129153173761603,0,0
0.11146487641920627,0,0
0.8036373904805323,0,0
0.5456332557902159,0,0
0.5797200622509329,0,0
0.6983310607999474,0,0
0.2323963857131286,0,0
0.3247388325125428,0,0
0.8027949530280593,0,0
0.19046355722882213,0,0
0.42355724788609705,0,0
0.15903295755520475,0,0
0.14077534646651094,0,0
0.7838278975083515,0,0
0.29342956899272316,0,0
0.1318369270732138,0,0
0.20598988453564804,0,0
0.4796520362082242,0,0
0.539451179979567,0,0
0.3201301033684237,0,0
0.09372218832232114,0,0
0.404171906366712,0,0
0.3328404311715849,0,0
0.8870564699021837,0,0
0.2217072064506569,0,0
0.29045369281838,0,0
0.34023024566543686,0,0
0.2941525282149817,0,0
0.1704237796543875,0,0
0.2313757363111705,0,0
0.1709125741348619,0,0
0.19425355042984294,0,0
0.2494660973930246,0,0
0.6051855094710226,0,0
0.6553021170434151,0,0
1.6414155322633015,0,1
0.645732197381678,0,0
0.15085252542861388,0,0
0.6658587834447318,0,0
0.5282893913623228,0,0
0.5446910144649414,0,0
0.8788084617651605,0,0
0.3535317352906848,0,0
0.7537058399528072,0,0
0.34420785429052414,0,0
0.6071610102000634,0,0
0.20747737125222523,0,0
0.11794033536191802,0,0
0.4960900877735158,0,0
0.13427261677958746,0,0
0.3836826216671272,0,0
1.0343652506860694,0,0
0.3030535800890549,0,0
0.8778259530595538,0,0
0.3353078943231332,0,0
0.1622290270683967,0,0
0.3437769572442655,0,0
0.0865083971206191,0,0
6.666111087450913,0,1
0.5715629101990252,0,0
0.7141735852327149,0,0
0.46187895246677435,0,0
0.45624151750559677,0,0
0.3513330102906421,0,0
0.726780105547786,0,0
0.3293834302372085,0,0
0.5313962714614038,0,0
0.10708464175744127,0,0
1.7484944069720545,0,1
0.2506879070069892,0,0
0.18463509358386918,0,0
0.5838148406693678,0,0
0.36371275465698977,0,0
0.7807972333893916,0,0
0.5558535385839836,0,0
0.42150644574489354,0,0
0.432604194289874,0,0
0.5813186179974795,0,0
0.2792679043058302,0,0
0.39449371321776877,0,0
0.613872742212468,0,0
0.1690148239210615,0,0
0.3474471486362356,0,0
0.40047358261810034,0,0
1.0579577162403433,0,0
0.25829178213864534,0,0
0.13751023685027644,0,0
0.24948393017856568,0,0
0.5128505427426261,0,0
1.64068736955663,0,1
0.284513209638875,0,0
0.5388796269010452,0,0
0.3644089375304816,0,0
0.3959895638247007,0,0
0.22208042813883694,0,0
0.47964119339762074,0,0
0.2857347277220316,0,0
0.27954967018810656,0,0
0.48316252353610817,0,0
0.4473180029753365,0,0
0.7662872500607656,0,0
0.15822856471434604,0,0
0.21526916898323778,0,0
0.13883955265258507,0,0
0.29489515593474563,0,0
0.5813688078214072,0,0
0.2030335140162799,0,0
0.5910539096913895,0,0
0.24219006192329523,0,0
0.20620103582913366,0,0
3.078396114496713,0,1
0.5213244748128579,0,0
0.2809211603660733,0,0
0.8426426710988794,0,0
0.8092080089098695,0,0
0.476729578409121,0,0
0.13258802788059143,0,0
0.26191272638718854,0,0
0.23999418600204844,0,0
0.5848889209754848,0,0
0.10131491085156583,0,0
0.8752981601902878,0,0
0.29982401933687525,0,0
0.6980348644820672,0,0
0.15539272465277065,0,0
0.14402101664041445,0,0
0.17387812462593646,0,0
0.7175167202198954,0,0
0.2918370078056464,0,0
0.46416602663616996,0,0
0.7367856708295248,0,0
0.5337211109841158,0,0
0.27823914572722425,0,0
1.9198451850658775,0,1
0.684007199066743,0,0
0.4971432983919904,0,0
0.2832538056030309,0,0
0.13917018245828688,0,0
0.21672414168879195,0,0
0.2844261973171364,0,0
0.10621598898864397,0,0
0.12518957934559574,0,0
0.8476821228975566,0,0
0.9405438492677499,0,0
0.2385361915511359,0,0
0.10273975007001274,0,0
0.17559427895370155,0,0
0.3414249819098355,0,0
0.6748072388838708,0,0
0.45624317243829704,0,0
1.0018378423540217,0,0
1.844780197452553,0,1
0.1572116799321301,0,0
0.6102592934083592,0,0
0.07043236900317194,0,0
0.8031840275974035,0,0
0.2828303145477267,0,0
0.7662339170886091,0,0
0.7503825028856789,0,0
0.9275186550543122,0,0
0.3350858989877381,0,0
0.19435082900764003,0,0
0.6486140641316909,0,0
0.5970521605480102,0,0
0.6257746753276171,0,0
0.1236197338069365,0,0
1.2616592533437478,0,0
0.29008994853986414,0,0
0.3010854062018027,0,0
9.018503986976702,0,1
0.22363378595354547,0,0
1.8499371455456006,0,1
0.08685473585648208,0,0
0.30633574718804435,0,0
0.750966558608105,0,0
0.7094482900442682,0,0
0.47459588598167,0,0
0.4055615322434037,0,0
0.1116879959217733,0,0
0.19391044018762513,0,0
0.22461561459966375,0,0
0.844267996099676,0,0
0.28622856324235924,0,0
0.23609492330025186,0,0
0.7832103353420211,0,0
0.4330552965768081,0,0
0.3463804607021491,0,0
0.19233821752202715,0,0
0.2182935775687678,0,0
0.3383529301043324,0,0
0.20226158762809238,0,0
0.34812916523948995,0,0
0.12353079630169496,0,0
0.7309915262801226,0,0
0.38009467881718556,0,0
0.5237674353430392,0,0
0.24054595209563215,0,0
0.3895976396819851,0,0
0.16636204824208417,0,0
0.7906338237562983,0,0
0.08658663278055383,0,0
0.5719573691597356,0,0
0.340772196576188,0,0
0.345276023714149,0,0
0.13441414509802269,0,0
0.23972404224888028,0,0
0.27664252552279595,0,0
0.8061292697621621,0,0
0.1870357051132534,0,0
0.1175385498646819,0,0
0.1685128782400826,0,0
0.4887987289934711,0,0
